p_val	avg_log2FC	pct.1	pct.2	p_val_adj
1.87403079023252e-08	-0.668970196556805	0.007	0.25	0.000685914009533005
2.01380272670916e-08	-0.538913113988604	0.007	0.25	0.000737071936002819
2.01380272670916e-08	-0.670317026535468	0.007	0.25	0.000737071936002819
2.24261502491173e-08	-0.362197696838758	0.007	0.25	0.000820819525267943
2.24261502491173e-08	-0.355255106420614	0.007	0.25	0.000820819525267943
2.24261502491173e-08	-0.335442870413483	0.007	0.25	0.000820819525267943
2.24261502491173e-08	-0.285272411026369	0.007	0.25	0.000820819525267943
2.32434896747877e-08	-0.358802323243056	0.007	0.25	0.000850734965586904
2.34526995994254e-08	-0.514755295697269	0.027	0.5	0.000858392258038571
2.40897118702788e-08	-0.287209602231113	0.007	0.25	0.000881707544164074
2.40897118702788e-08	-0.286024972334323	0.007	0.25	0.000881707544164074
2.40897118702788e-08	-0.286124257193137	0.007	0.25	0.000881707544164074
2.70146479227166e-08	-0.809638795799263	0.028	0.5	0.00098876312861935
3.09142390922098e-08	-0.512996777240604	0.027	0.5	0.00113149206501397
5.99292983725604e-08	-0.67112325830641	0.008	0.25	0.00219347224973408
6.40904154294246e-08	-0.36766749209528	0.008	0.25	0.00234577329513237
6.8530843585577e-08	-0.331672724303345	0.008	0.25	0.0025082974060757
6.8530843585577e-08	-0.326124082211866	0.008	0.25	0.0025082974060757
7.08614014340385e-08	-0.333074300536183	0.008	0.25	0.00259359815388724
7.08614014340385e-08	-0.292116032877989	0.008	0.25	0.00259359815388724
7.08614014340385e-08	-0.35788634710226	0.008	0.25	0.00259359815388724
7.20881206812238e-08	-0.914091032480455	0.03	0.5	0.00263849730505347
7.32686472839939e-08	-0.326256922768175	0.008	0.25	0.00268170575924146
7.57550148442149e-08	-0.284969917635712	0.008	0.25	0.00277270929831311
7.57550148442149e-08	-0.281311014476253	0.008	0.25	0.00277270929831311
8.26891741444664e-08	-0.850521583869146	0.03	0.5	0.00302650646286161
9.00654706411592e-08	-0.826253329752842	0.03	0.5	0.00329648629093707
9.80770278934975e-08	-0.73666807654249	0.03	0.5	0.0035897172979299
1.42694824941891e-07	-0.833905472699993	0.031	0.5	0.00522277328769815
1.4871511598696e-07	-0.791999603225153	0.031	0.5	0.00544312196023873
1.55912087201881e-07	-0.677782252362501	0.008	0.25	0.00570653830367606
1.6090870114627e-07	-0.666377767425308	0.008	0.25	0.00588941937065464
1.6090870114627e-07	-0.673221752881111	0.008	0.25	0.00588941937065464
1.82488678208391e-07	-0.335635255824568	0.008	0.25	0.0066792681111053
1.94302589343312e-07	-0.329787270285251	0.008	0.25	0.00711166907255457
2.00483455243164e-07	-0.284048273546555	0.008	0.25	0.00733789494535504
2.00483455243164e-07	-0.32829095580212	0.008	0.25	0.00733789494535504
2.00483455243164e-07	-0.284201648474275	0.008	0.25	0.00733789494535504
2.06854148958444e-07	-0.281547733858826	0.008	0.25	0.007571068706028
2.06854148958444e-07	-0.280397153502105	0.008	0.25	0.007571068706028
2.06854148958444e-07	-0.284361115808647	0.008	0.25	0.007571068706028
2.195411455895e-07	-0.995439909368726	0.032	0.5	0.00803542546972129
2.26698517517673e-07	-0.850362883631562	0.032	0.5	0.00829739243966435
2.37263313502584e-07	-0.506323114610258	0.031	0.5	0.00868407453750809
2.72766930559356e-07	-1.0417335584764	0.071	0.75	0.00998354242540299
3.41098443128856e-07	-0.489870435470576	0.032	0.5	0.0124845441169593
3.63068888518558e-07	-0.673679635039657	0.009	0.25	0.0132886843886677
3.85312759593715e-07	-0.673550175965685	0.009	0.25	0.0141028323138895
4.60219247055575e-07	-0.36249078274134	0.009	0.25	0.0168444846614811
4.73997923529964e-07	-0.323449128689313	0.009	0.25	0.0173487979991202
4.80962632732574e-07	-1.0310733436471	0.034	0.5	0.0176037133206449
4.88174063857074e-07	-0.353197843602958	0.009	0.25	0.0178676589112328
4.88174063857074e-07	-0.357628282142611	0.009	0.25	0.0178676589112328
4.88174063857074e-07	-0.358045658719248	0.009	0.25	0.0178676589112328
5.32032214089125e-07	-0.52002096177175	0.033	0.5	0.0194729110678761
5.56080165145225e-07	-0.768329764794872	0.033	0.5	0.0203530901244804
5.64652707703597e-07	-0.547185556886477	0.033	0.5	0.0206668537546593
5.74919979309021e-07	-0.625957651364106	0.068	0.75	0.0210426461626895
5.91141569381321e-07	-0.555412992305518	0.033	0.5	0.0216363725809257
6.55572968093907e-07	-1.5260667609241	0.13	1	0.0239946262052051
7.28547877813931e-07	-0.677796329357524	0.009	0.25	0.0266655808758677
7.82236689839168e-07	-0.830021238128393	0.035	0.5	0.0286306450848034
7.92811575237138e-07	-0.670732948789699	0.009	0.25	0.0290176964652545
8.15421170031108e-07	-0.665761220262579	0.009	0.25	0.0298452302443086
8.95975805721739e-07	-0.809400556013699	0.035	0.5	0.0327936104652214
9.10468205356417e-07	-0.541064733088381	0.034	0.5	0.0333240467842502
9.12228276939525e-07	-0.666489485067401	0.009	0.25	0.0333884671642636
9.24148161244502e-07	-0.534174311432085	0.034	0.5	0.03382474684971
9.64691481910757e-07	-0.352607576264087	0.009	0.25	0.0353086729294156
9.92000607967101e-07	-0.341822927533488	0.009	0.25	0.0363082142522039
1.02005312916921e-06	-0.360232668629148	0.009	0.25	0.0373349645807224
1.02005312916921e-06	-0.286134888215193	0.009	0.25	0.0373349645807224
1.02005312916921e-06	-0.327495944018217	0.009	0.25	0.0373349645807224
1.0344259542455e-06	-0.75092088828608	0.035	0.5	0.0378610243513394
1.04886841373148e-06	-0.326738222002279	0.009	0.25	0.0383896328109861
1.04886841373148e-06	-0.354464723891294	0.009	0.25	0.0383896328109861
1.07846630991807e-06	-0.2726473463556	0.009	0.25	0.0394729454093113
1.10886715727008e-06	-0.322299913512058	0.009	0.25	0.0405856468232422
1.46545533764321e-06	-0.521240160665751	0.035	0.5	0.053637130813079
1.50028431248044e-06	-1.02960922725024	0.128	1	0.0549119061210965
1.51374274518223e-06	-0.678530442857349	0.01	0.25	0.0554044982164148
1.54828528552946e-06	-0.683736328734362	0.036	0.5	0.0566687897356636
1.63993364136527e-06	-0.659097985997296	0.01	0.25	0.0600232112076102
1.67875764091035e-06	-0.715059141451031	0.037	0.5	0.0614442084149597
1.72961418452123e-06	-0.665361850564926	0.01	0.25	0.0633056087676617
1.72961418452123e-06	-0.655568406094155	0.01	0.25	0.0633056087676617
1.81540882887896e-06	-0.819139210854102	0.037	0.5	0.0664457785457989
1.97490908256592e-06	-0.359495793316775	0.01	0.25	0.0722836473309954
1.97490979342291e-06	-0.358471341353572	0.01	0.25	0.072283673349072
1.99688651436435e-06	-0.503382545515362	0.036	0.5	0.0730880433122496
2.02782737071969e-06	-0.328739787266244	0.01	0.25	0.0742205095957115
2.08210552779679e-06	-0.320748493599179	0.01	0.25	0.0762071444228903
2.13777689264082e-06	-0.28128420545922	0.01	0.25	0.0782447720475466
2.13777765713246e-06	-0.314978207368209	0.01	0.25	0.0782448000287053
2.13777765713246e-06	-0.280603805387973	0.01	0.25	0.0782448000287053
2.13777765713246e-06	-0.278939787569417	0.01	0.25	0.0782448000287053
2.19487792815719e-06	-0.323537789870552	0.01	0.25	0.0803347270484811
2.25344130423118e-06	-0.273813775683435	0.01	0.25	0.0824782051761656
2.45301148118454e-06	-0.935282649789469	0.039	0.5	0.0897826732228355
2.47291261115885e-06	-0.76241648855907	0.038	0.5	0.0905110744810251
3.37683725386528e-06	-1.31575627805684	0.135	1	0.123595620328723
3.76821298443198e-06	-0.327149718306608	0.01	0.25	0.137920363443195
3.76821298443198e-06	-0.353995153742546	0.01	0.25	0.137920363443195
3.78120875398847e-06	-0.983173188730191	0.04	0.5	0.138396021604732
3.86405495048145e-06	-0.343952807540883	0.01	0.25	0.141428275242571
3.96223104823292e-06	-0.358733501628046	0.01	0.25	0.145021618596373
3.96223104823292e-06	-0.290597231410899	0.01	0.25	0.145021618596373
4.16580328691702e-06	-0.347710726642598	0.01	0.25	0.15247256610445
4.16580328691702e-06	-0.318763462937971	0.01	0.25	0.15247256610445
5.3210324946739e-06	-0.698999136718819	0.04	0.5	0.194755110337559
5.69032166979338e-06	-1.08524868706779	0.09	0.75	0.208271463436108
6.72846044640155e-06	-0.82697677354224	0.084	0.75	0.246268380798743
6.76851212400988e-06	-0.321146948739965	0.011	0.25	0.247734312250886
6.9323420193496e-06	-0.35180196751919	0.011	0.25	0.253730650250215
7.09996087100684e-06	-0.343667268635415	0.011	0.25	0.259865667839721
7.27145187207263e-06	-0.347829250714132	0.011	0.25	0.26614240996973
7.44689993486333e-06	-0.277328615755848	0.011	0.25	0.272563984515933
7.44689993486333e-06	-0.275586630098444	0.011	0.25	0.272563984515933
7.44689993486333e-06	-0.319607505129855	0.011	0.25	0.272563984515933
7.62639172394913e-06	-0.276980134248883	0.011	0.25	0.279133563488262
7.62639172394913e-06	-0.276328048104855	0.011	0.25	0.279133563488262
9.10308485485843e-06	-1.26303011890309	0.165	1	0.333182008772674
9.852362297091e-06	-0.43822951617653	0.041	0.5	0.360606312435828
1.03528682122958e-05	-0.512129913631782	0.041	0.5	0.378925329438239
1.05555447840679e-05	-0.953995776375564	0.044	0.5	0.386343494641668
1.20778561963078e-05	-0.346166845641795	0.011	0.25	0.442061614641061
1.20778561963078e-05	-0.338911884856016	0.011	0.25	0.442061614641061
1.24422413492383e-05	-0.956034193731877	0.148	1	0.455398475623472
1.26405041005356e-05	-0.344296669497798	0.011	0.25	0.462655090583704
1.26405041005356e-05	-0.275062886579184	0.011	0.25	0.462655090583704
1.27578615557303e-05	-0.47505692488046	0.041	0.5	0.466950490801283
1.3199051770329e-05	-1.26625438367201	0.097	0.75	0.483098493845811
1.37296265421544e-05	-0.793266710348168	0.089	0.75	0.502518061069394
1.38656849710074e-05	-0.459809782434305	0.042	0.5	0.507497935623841
1.47265263342883e-05	-0.459707829587024	0.042	0.5	0.539005590361285
1.49385886145695e-05	-0.56920621837653	0.085	0.75	0.546767281881858
1.50562223492269e-05	-0.558855936592151	0.085	0.75	0.551072794204054
1.54009921184075e-05	-0.521759840163275	0.042	0.5	0.563691712525834
1.57731595157717e-05	-0.602137374966916	0.012	0.25	0.577313411436759
1.61241851378716e-05	-0.637483568910664	0.012	0.25	0.590161300231238
1.63833686584564e-05	-0.740035891693677	0.044	0.5	0.599647676268164
1.71480198581784e-05	-0.755978165082573	0.045	0.5	0.627634674829188
1.75543421246208e-05	-0.441393289512162	0.042	0.5	0.642506476103245
1.83918591409477e-05	-0.357660808099304	0.012	0.25	0.673160436417826
1.85961244995321e-05	-0.737851125708701	0.045	0.5	0.680636752807376
1.91730712166861e-05	-0.67791533927721	0.044	0.5	0.701753579601928
1.93159603758007e-05	-0.77311440169077	0.045	0.5	0.706983465714683
1.96366211899226e-05	-0.322021503540302	0.012	0.25	0.718719972172356
2.00690802835134e-05	-0.310864139009971	0.012	0.25	0.734548407456873
2.33466829737926e-05	-0.658522430484565	0.012	0.25	0.854511943523782
2.43551315197969e-05	-0.663239635721011	0.012	0.25	0.891422168756088
2.5393960743679e-05	-0.749206950423394	0.045	0.5	0.929444357179393
2.54209224237349e-05	-0.673935470460128	0.046	0.5	0.93043118163112
2.67742884417219e-05	-0.46997965763434	0.044	0.5	0.979965731255462
2.73926180237819e-05	-0.460261643134257	0.044	0.5	1
2.91432519986742e-05	-0.889439338365609	0.156	1	1
3.00505042884409e-05	-0.342317815807543	0.012	0.25	1
3.02962102746608e-05	-0.771864788106244	0.15	1	1
3.06849982444413e-05	-0.346205481635553	0.012	0.25	1
3.13322099315642e-05	-0.306072425140916	0.012	0.25	1
3.13322099315642e-05	-0.312435129464476	0.012	0.25	1
3.13322099315642e-05	-0.301019202912322	0.012	0.25	1
3.15223996912466e-05	-0.70655878097978	0.093	0.75	1
3.26657505023107e-05	-0.271603254202724	0.012	0.25	1
3.26657505023107e-05	-0.332634615835814	0.012	0.25	1
3.26657505023107e-05	-0.256504999860066	0.012	0.25	1
3.43310857024125e-05	-0.796811488390931	0.152	1	1
3.45501893324713e-05	-0.871135306805167	0.049	0.5	1
3.5013557431013e-05	-1.18149228875853	0.17	1	1
3.96888778535959e-05	-0.453598817172787	0.046	0.5	1
4.32283587872543e-05	-0.443892522592241	0.046	0.5	1
4.63039904926186e-05	-0.325981277444653	0.013	0.25	1
4.63039904926186e-05	-0.34963359487324	0.013	0.25	1
4.63039904926186e-05	-0.341198842685596	0.013	0.25	1
4.63039904926186e-05	-0.335230243257285	0.013	0.25	1
4.7241010252196e-05	-0.313403438554001	0.013	0.25	1
4.7241010252196e-05	-0.351314603864563	0.013	0.25	1
4.73407932457364e-05	-0.70128877256702	0.048	0.5	1
4.81959901255589e-05	-0.262695308641778	0.013	0.25	1
4.81959901255589e-05	-0.255601241662146	0.013	0.25	1
4.95930348575766e-05	-1.02832894480458	0.171	1	1
4.99134578570798e-05	-0.502185309084494	0.047	0.5	1
5.01982282599256e-05	-0.695342354191507	0.048	0.5	1
5.15106531918703e-05	-1.88700916306664	0.124	0.75	1
5.36820237419331e-05	-0.655212943932297	0.013	0.25	1
5.61340113772127e-05	-0.43827114107926	0.047	0.5	1
5.91432992783454e-05	-0.766168530597831	0.099	0.75	1
5.91677858232845e-05	-0.6520014698834	0.013	0.25	1
5.93883638126497e-05	-1.77807801377333	0.186	1	1
6.1378228023994e-05	-0.70055851289453	0.049	0.5	1
6.39343585069644e-05	-0.340890956873354	0.013	0.25	1
6.51815792464824e-05	-0.336806976336509	0.013	0.25	1
6.64518037334875e-05	-0.345336221257991	0.013	0.25	1
6.90628590130923e-05	-0.334320999498239	0.013	0.25	1
7.04045032477379e-05	-0.29722969862624	0.013	0.25	1
7.1855141657074e-05	-1.66633659698026	0.229	1	1
7.46957123580921e-05	-1.28879824860766	0.173	1	1
7.70728925129974e-05	-0.643096033319373	0.014	0.25	1
7.88367365786572e-05	-0.543041153532322	0.098	0.75	1
8.01158088881001e-05	-0.438796765038162	0.049	0.5	1
8.36391189340484e-05	-0.660214303367381	0.051	0.5	1
8.58864186507258e-05	-1.31613712360852	0.185	1	1
8.77334490639869e-05	-0.733992390096624	0.052	0.5	1
9.29093612765079e-05	-0.327099963055829	0.014	0.25	1
9.32935054651572e-05	-0.897392216838211	0.015	0.25	1
9.56924223255492e-05	-0.924019424443884	0.178	1	1
9.642528284237e-05	-0.327750093908623	0.014	0.25	1
9.642528284237e-05	-0.307043643331885	0.014	0.25	1
9.82299979996496e-05	-0.301691364843187	0.014	0.25	1
0.000100323898171076	-0.433787238768116	0.05	0.5	1
0.000101536537363617	-0.895702606889772	0.055	0.5	1
0.00010870151313771	-0.757922708562357	0.053	0.5	1
0.000109871638748897	-0.639096573307089	0.015	0.25	1
0.000115769078344008	-0.739148704740171	0.106	0.75	1
0.000120508896268258	-1.85208500162145	0.227	1	1
0.000131537205594892	-0.326563703133657	0.015	0.25	1
0.000132932780502332	-0.651671941570357	0.015	0.25	1
0.000132932780502332	-0.657935350312487	0.015	0.25	1
0.000132932780502332	-0.647726706546555	0.015	0.25	1
0.000136560018490838	-0.756584383287752	0.108	0.75	1
0.000138784454644704	-0.256616341385247	0.015	0.25	1
0.000138784454644704	-0.294105159420049	0.015	0.25	1
0.000141282649181704	-0.263614037341085	0.015	0.25	1
0.000143353692403905	-0.491309658766532	0.103	0.75	1
0.000147680113749565	-0.640845985908731	0.015	0.25	1
0.0001581092198677	-0.501611219429823	0.104	0.75	1
0.000164185070131578	-0.965608328428218	0.058	0.5	1
0.000165402998264315	-0.745736216931942	0.11	0.75	1
0.000169182156754487	-0.981149406133815	0.12	0.75	1
0.000169749207765665	-0.335036946858004	0.015	0.25	1
0.000170650139422805	-0.710889291265851	0.055	0.5	1
0.000174291068938967	-0.422409596467819	0.053	0.5	1
0.000175022290737923	-1.15909277066677	0.059	0.5	1
0.000178797720967203	-0.333135626290554	0.015	0.25	1
0.00018003368574533	-0.470117558607827	0.053	0.5	1
0.000181913343157479	-0.327319030090578	0.015	0.25	1
0.000185079954525571	-0.331057383299851	0.015	0.25	1
0.000191569251211987	-0.299819488795565	0.015	0.25	1
0.000202056164368675	-0.721095132983401	0.056	0.5	1
0.000202961547879414	-1.12263309457225	0.061	0.5	1
