p_val	avg_log2FC	pct.1	pct.2	p_val_adj
8.36898326973965e-136	-0.268387475851548	0.01	0.11	3.06313156655741e-131
1.03890044002588e-135	0.57398769555541	0.899	0.932	3.80247950053873e-131
1.76891934692712e-135	-0.334067907729188	0.186	0.451	6.47442170168794e-131
1.49685244066341e-134	-0.364543438578216	0.837	0.974	5.47862961807215e-130
3.9533643598192e-134	-0.364412936969024	0.152	0.388	1.44697088933743e-129
1.49598726369001e-133	0.552285068354273	0.857	0.887	5.47546298383179e-129
1.616807398294e-133	-0.328819794943594	0.096	0.292	5.91767675849587e-129
6.71100254983496e-133	-0.431940925732781	0.385	0.723	2.45629404326509e-128
1.26027782557898e-132	0.997339093162008	0.181	0.015	4.61274286940163e-128
1.29822200670609e-132	-0.592827830994494	0.212	0.466	4.75162236674497e-128
2.19295549508837e-132	-0.349080011164061	0.23	0.516	8.02643640757295e-128
4.37423243724992e-132	-0.345018965657538	0.263	0.573	1.60101281435784e-127
8.51072134942329e-132	0.844261943906963	0.619	0.54	3.11500912110242e-127
1.63703277878004e-131	-0.431393930889723	0.473	0.817	5.99170367361284e-127
4.24293638317519e-131	-0.735649702031459	0.288	0.551	1.55295714560595e-126
6.21808291925248e-131	-0.349014643589893	0.265	0.568	2.2758805292756e-126
1.30915785921557e-130	-0.353786938870894	0.164	0.405	4.7916486805149e-126
5.1174886925931e-130	-0.358433515525606	0.191	0.451	1.873052036376e-125
2.46645076936298e-129	-0.356297168664044	0.85	0.981	9.02745646094543e-125
3.45206459718514e-129	-0.329289276484837	0.138	0.363	1.26349016321573e-124
3.64851064317604e-129	-0.328665743773482	0.183	0.436	1.33539138050886e-124
1.60170989644449e-128	0.925448685855573	0.537	0.419	5.86241839197647e-124
5.91118739111926e-128	0.673341327481717	0.742	0.749	2.16355369702356e-123
8.62944058630293e-128	0.735692011827996	0.71	0.705	3.15846154899273e-123
1.03377159187966e-127	-0.340999152174537	0.196	0.457	3.78370740343875e-123
1.30582949397704e-127	-0.279175230532417	0.014	0.116	4.77946653090538e-123
1.31517248051341e-127	-0.403448368809579	0.17	0.409	4.81366279592714e-123
1.34305738081908e-127	0.682156195287323	0.743	0.748	4.91572431953592e-123
8.41629958553506e-127	-0.444087404770904	0.53	0.859	3.08044981130169e-122
1.07979440825712e-126	-0.485684521509596	0.906	0.986	3.95215551366189e-122
4.01821750179823e-126	-0.336580370902414	0.129	0.342	1.47070778783317e-121
6.8601185208847e-126	-0.300854038795563	0.176	0.425	2.51087197982901e-121
2.74850446122336e-125	-0.275909052111769	0.155	0.391	1.00598011785236e-120
3.89251266933664e-125	-0.296910003317825	0.086	0.267	1.4246985621039e-120
8.42719857639256e-125	-0.349871069198325	0.282	0.59	3.08443895094544e-120
1.43851814817762e-124	-0.360130048645809	0.844	0.973	5.2651202741449e-120
1.5777140896997e-124	0.711567798903035	0.711	0.675	5.77459133970987e-120
1.15277263632422e-123	-0.364932512530503	0.163	0.394	4.21926312621027e-119
1.37405035001979e-123	-0.401482302506122	0.561	0.886	5.02916168610742e-119
3.56004369615285e-122	-0.306880533333937	0.118	0.321	1.3030115932289e-117
6.2247678529211e-122	-0.299566027258776	0.153	0.382	2.27832728184765e-117
6.86163265488501e-122	-0.284930155213057	0.159	0.394	2.51142616801446e-117
1.07247407786615e-121	-0.310913309135602	0.245	0.529	3.92536237239789e-117
4.90167894689379e-121	-0.290015299267197	0.152	0.377	1.7940635113526e-116
1.40992342380451e-120	-0.597547112677913	0.187	0.412	5.16046072346689e-116
1.50219560384974e-120	0.788661427207002	0.64	0.568	5.49818612965042e-116
2.14548150891649e-120	0.915251780019549	0.522	0.403	7.85267687078526e-116
3.44321378342886e-120	-0.364088062474527	0.402	0.75	1.2602506768728e-115
3.57648330124078e-120	-0.394836676966054	0.434	0.777	1.30902865308714e-115
5.12432084281576e-120	-0.30728926659949	0.114	0.312	1.875552671679e-115
3.75242769679235e-119	0.879580869901218	0.549	0.43	1.37342606130297e-114
4.41295657922932e-119	0.983097143565925	0.368	0.184	1.61518623756372e-114
7.9392971098805e-119	-0.428030706054445	0.475	0.803	2.90586213518736e-114
1.00241675294469e-118	-0.294391101356637	0.106	0.296	3.66894555745286e-114
1.11835382529132e-118	-0.304053006334138	0.063	0.219	4.09328683594877e-114
3.22897895925312e-118	-0.262491762421508	0.027	0.143	1.18183858887624e-113
2.58490786858418e-117	-0.279240085010593	0.269	0.571	9.46102128980497e-113
7.73458273749177e-117	-0.264245401387091	0.131	0.339	2.83093462774936e-112
3.04937128856437e-116	-0.294405001411486	0.059	0.207	1.11610038532745e-111
8.02017382744274e-116	-0.258229796091202	0.207	0.472	2.93546382258232e-111
8.91331330576441e-116	-0.507630126515689	0.096	0.269	3.26236180304283e-111
1.43320017254532e-115	-0.362551053304297	0.224	0.481	5.24565595153313e-111
8.79286853936669e-115	-0.358646763428552	0.398	0.732	3.2182778140936e-110
9.86530054601466e-114	-0.394240377349604	0.597	0.889	3.61079865284683e-109
1.31330946095745e-113	-0.301008191710224	0.14	0.35	4.80684395805038e-109
2.9176344237057e-113	-0.395322122135852	0.492	0.817	1.06788337542052e-108
9.8812362794483e-113	-0.29066189201328	0.231	0.5	3.61663129064087e-108
1.36777766607528e-112	-0.331654375595902	0.193	0.432	5.00620303560213e-108
1.51574438116805e-112	0.913439109380013	0.51	0.404	5.54777600951318e-108
3.51388696602033e-112	-0.368312560630751	0.865	0.981	1.2861177684331e-107
5.30829312733802e-112	-0.394731094612498	0.79	0.965	1.94288836753699e-107
1.03235930345668e-111	-0.305182762705519	0.983	0.998	3.7785382865818e-107
1.16915177115724e-111	1.06840393032909	0.203	0.045	4.27921239761262e-107
2.36528269928827e-111	-0.330703933080368	0.331	0.642	8.657171207665e-107
3.40603749157842e-111	-0.359173591832093	0.371	0.69	1.24664378229262e-106
5.70398356431707e-111	-0.291555673954186	0.263	0.549	2.08771502437569e-106
7.83458412666599e-111	-0.263783128200165	0.112	0.301	2.86753613620102e-106
3.62959890313827e-110	-0.333080970763189	0.203	0.446	1.32846949453764e-105
1.91794820958633e-109	-0.263578441984424	0.099	0.275	7.01988224190693e-105
2.37771000124026e-109	-0.271239066519162	0.207	0.458	8.70265637553948e-105
3.01879700707893e-109	-0.45836463223083	0.047	0.176	1.10490989256096e-104
3.63630494059918e-109	-0.26825964490659	0.106	0.287	1.33092397130871e-104
6.39248637412705e-109	-0.286688232664174	0.164	0.387	2.33971393779424e-104
6.76890986361773e-109	0.899891159041015	0.501	0.395	2.47748869918273e-104
9.47152380598963e-109	0.572418869073926	0.759	0.751	3.46667242823026e-104
1.20412663803772e-108	-0.339587460400058	0.411	0.748	4.40722390788184e-104
1.97899266062342e-108	0.548415767001774	0.798	0.83	7.24331103714778e-104
6.63845108373081e-108	-0.373261834565994	0.724	0.943	2.42973948115631e-103
6.92218471364639e-108	0.812709285284617	0.563	0.463	2.53358882704171e-103
7.15278144202043e-108	-0.495966127975572	0.124	0.305	2.6179895355939e-103
7.36989702230831e-108	-0.270584571424049	0.195	0.436	2.69745600913506e-103
1.37908193189675e-107	-0.393442633835175	0.036	0.153	5.04757777893531e-103
1.80987191615224e-107	0.804975728726474	0.13	0.001	6.62431220030882e-103
3.55442984079763e-107	0.741033980543011	0.673	0.639	1.30095686603034e-102
3.87676675635414e-107	-0.404396651518123	0.371	0.669	1.41893540049318e-102
7.07200565440282e-107	-0.295438382080451	0.174	0.398	2.58842478956798e-102
2.7181922997673e-106	-0.272434669494234	0.139	0.342	9.9488556363783e-102
2.83345363596081e-106	0.814710600351822	0.147	0.011	1.03707236529802e-101
3.29952087312389e-106	-0.443851588600591	0.54	0.846	1.20765763477207e-101
5.69921606845443e-106	-0.270559941578126	0.127	0.321	2.08597007321501e-101
1.93832040358079e-105	-0.251857968956569	0.097	0.269	7.09444650914605e-101
3.88679319303765e-105	-0.309718700531926	0.261	0.532	1.42260517658371e-100
4.05441048303883e-105	0.888252182120971	0.455	0.299	1.48395478089704e-100
5.7641223089227e-105	-0.385614255780825	0.625	0.896	2.1097264062888e-100
3.49454493145167e-104	-0.274022726598427	0.095	0.263	1.27903839036063e-99
5.17762256837079e-104	0.877007550117937	0.502	0.395	1.89506163624939e-99
6.90568020679398e-104	0.921794711035261	0.446	0.306	2.52754801248866e-99
1.01554268332609e-103	-0.26370855141681	0.158	0.373	3.71698777524182e-99
1.1765006291492e-103	0.861044167015921	0.526	0.428	4.30610995274897e-99
2.82402915446486e-103	-0.285377748785244	0.14	0.339	1.03362291082568e-98
3.78277526089172e-103	0.938376774002225	0.439	0.3	1.38453357323898e-98
4.07672068725843e-103	0.769884138852142	0.596	0.533	1.49212053874346e-98
7.70969672790533e-103	-0.287531315827284	0.092	0.256	2.82182609938063e-98
2.15684202411468e-102	-0.262296312012004	0.13	0.322	7.89425749246215e-98
2.22029219557629e-102	-0.26122511067476	0.032	0.143	8.12649146502879e-98
2.61718450610749e-102	0.829924401856213	0.55	0.484	9.57915701080402e-98
4.56755558559213e-102	-0.300687088095913	0.179	0.403	1.67177101988258e-97
7.25245228895604e-102	-0.307752265067154	0.216	0.458	2.6544700622808e-97
9.17482615972794e-102	-0.339087079314857	0.302	0.582	3.35807812272202e-97
1.11288818683282e-101	-0.302751704263459	0.067	0.212	4.07328205262681e-97
9.79466490012037e-101	0.814807268164822	0.128	0.004	3.58494530009306e-96
1.04710187617796e-100	-0.256366192282732	0.178	0.399	3.83249757699897e-96
1.58648562271806e-100	-0.253907262877232	0.162	0.374	5.80669602771037e-96
1.71707344277215e-100	-0.293537874991976	0.144	0.34	6.28466050789034e-96
2.26476818762153e-100	-0.258963443167226	0.051	0.179	8.28927804351356e-96
2.49866650874463e-100	-0.28476400690047	0.292	0.575	9.14536928865623e-96
2.54305417505937e-100	-0.269911178845492	0.024	0.124	9.30783258613479e-96
2.93747898276127e-100	0.733592179532708	0.611	0.564	1.07514668248045e-95
5.93723562179983e-100	-0.286084787507452	0.204	0.439	2.17308760993495e-95
